ISO,year,base_year,currency,source,ver,gdp_defl
MMR,1997,2022,USD,WEO_est,Apr-24,0.388567588
MMR,1998,2022,USD,WEO,Apr-24,0.40323554
MMR,1999,2022,USD,WEO,Apr-24,0.464579375
MMR,2000,2022,USD,WEO,Apr-24,0.496473477
MMR,2001,2022,USD,WEO,Apr-24,0.40690354
MMR,2002,2022,USD,WEO,Apr-24,0.359259559
MMR,2003,2022,USD,WEO,Apr-24,0.407276116
MMR,2004,2022,USD,WEO,Apr-24,0.427701189
MMR,2005,2022,USD,WEO,Apr-24,0.424620114
MMR,2006,2022,USD,WEO,Apr-24,0.419859075
MMR,2007,2022,USD,WEO,Apr-24,0.490508719
MMR,2008,2022,USD,WEO,Apr-24,0.650511653
MMR,2009,2022,USD,WEO,Apr-24,0.755188539
MMR,2010,2022,USD,WEO,Apr-24,0.885388604
MMR,2011,2022,USD,WEO,Apr-24,1.180994899
MMR,2012,2022,USD,WEO,Apr-24,1.215772935
MMR,2013,2022,USD,WEO,Apr-24,1.209441279
MMR,2014,2022,USD,WEO,Apr-24,1.192905131
MMR,2015,2022,USD,WEO,Apr-24,1.101205275
MMR,2016,2022,USD,WEO,Apr-24,0.992522755
MMR,2017,2022,USD,WEO,Apr-24,0.956939557
MMR,2018,2022,USD,WEO,Apr-24,0.979073236
MMR,2019,2022,USD,WEO,Apr-24,0.946082557
MMR,2020,2022,USD,WEO,Apr-24,1.082819846
MMR,2021,2022,USD,WEO,Apr-24,1.058117069
MMR,2022,2022,USD,WEO,Apr-24,1
MMR,2023,2022,USD,WEO,Apr-24,1.018273822
MMR,2024,2022,USD,WEO,Apr-24,1.057812534
MMR,2025,2022,USD,WEO,Apr-24,1.121282808
MMR,2026,2022,USD,WEO,Apr-24,1.188616906
MMR,2027,2022,USD,WEO,Apr-24,1.261587187
MMR,2028,2022,USD,WEO,Apr-24,1.33904442
MMR,2029,2022,USD,WEO,Apr-24,1.421247522
MNE,1980,2022,USD,WEO_est,Apr-24,0.084420879
MNE,1981,2022,USD,WEO_est,Apr-24,0.089650558
MNE,1982,2022,USD,WEO_est,Apr-24,0.095204205
MNE,1983,2022,USD,WEO_est,Apr-24,0.101101887
MNE,1984,2022,USD,WEO_est,Apr-24,0.107364917
MNE,1985,2022,USD,WEO_est,Apr-24,0.114015927
MNE,1986,2022,USD,WEO_est,Apr-24,0.121078952
MNE,1987,2022,USD,WEO_est,Apr-24,0.128579516
MNE,1988,2022,USD,WEO_est,Apr-24,0.136544722
MNE,1989,2022,USD,WEO_est,Apr-24,0.145003354
MNE,1990,2022,USD,WEO_est,Apr-24,0.153985979
MNE,1991,2022,USD,WEO_est,Apr-24,0.163525058
MNE,1992,2022,USD,WEO_est,Apr-24,0.17365506
MNE,1993,2022,USD,WEO_est,Apr-24,0.184412592
MNE,1994,2022,USD,WEO_est,Apr-24,0.195836529
MNE,1995,2022,USD,WEO_est,Apr-24,0.207968153
MNE,1996,2022,USD,WEO_est,Apr-24,0.220851303
MNE,1997,2022,USD,WEO_est,Apr-24,0.234532535
MNE,1998,2022,USD,WEO_est,Apr-24,0.249061287
MNE,1999,2022,USD,WEO_est,Apr-24,0.264490063
MNE,2000,2022,USD,WEO,Apr-24,0.280874616
MNE,2001,2022,USD,WEO,Apr-24,0.330736441
MNE,2002,2022,USD,WEO,Apr-24,0.358155518
MNE,2003,2022,USD,WEO,Apr-24,0.4628645
MNE,2004,2022,USD,WEO,Apr-24,0.54674518
MNE,2005,2022,USD,WEO,Apr-24,0.572293093
MNE,2006,2022,USD,WEO,Apr-24,0.634885224
MNE,2007,2022,USD,WEO,Apr-24,0.804400246
MNE,2008,2022,USD,WEO,Apr-24,0.929111241
MNE,2009,2022,USD,WEO,Apr-24,0.901387156
MNE,2010,2022,USD,WEO,Apr-24,0.872428873
MNE,2011,2022,USD,WEO,Apr-24,0.926529726
MNE,2012,2022,USD,WEO,Apr-24,0.857311479
MNE,2013,2022,USD,WEO,Apr-24,0.904041028
MNE,2014,2022,USD,WEO,Apr-24,0.913851067
MNE,2015,2022,USD,WEO,Apr-24,0.7800137
MNE,2016,2022,USD,WEO,Apr-24,0.817648328
MNE,2017,2022,USD,WEO,Apr-24,0.866294246
MNE,2018,2022,USD,WEO,Apr-24,0.935485735
MNE,2019,2022,USD,WEO,Apr-24,0.904509086
MNE,2020,2022,USD,WEO,Apr-24,0.920398241
MNE,2021,2022,USD,WEO,Apr-24,0.999642888
MNE,2022,2022,USD,WEO,Apr-24,1
MNE,2023,2022,USD,WEO,Apr-24,1.11914023
MNE,2024,2022,USD,WEO,Apr-24,1.166898053
MNE,2025,2022,USD,WEO,Apr-24,1.197397973
MNE,2026,2022,USD,WEO,Apr-24,1.224170174
MNE,2027,2022,USD,WEO,Apr-24,1.248633635
MNE,2028,2022,USD,WEO,Apr-24,1.273610165
MNE,2029,2022,USD,WEO,Apr-24,1.297957229
MNG,1980,2022,USD,WEO,Apr-24,0.985293076
MNG,1981,2022,USD,WEO,Apr-24,0.951134458
MNG,1982,2022,USD,WEO,Apr-24,0.911521352
MNG,1983,2022,USD,WEO,Apr-24,0.893022053
MNG,1984,2022,USD,WEO,Apr-24,0.778911889
MNG,1985,2022,USD,WEO,Apr-24,0.855783477
MNG,1986,2022,USD,WEO,Apr-24,0.863264044
MNG,1987,2022,USD,WEO,Apr-24,0.936918017
MNG,1988,2022,USD,WEO,Apr-24,0.894989262
MNG,1989,2022,USD,WEO,Apr-24,0.89484895
MNG,1990,2022,USD,WEO,Apr-24,0.574853546
MNG,1991,2022,USD,WEO,Apr-24,0.666897512
MNG,1992,2022,USD,WEO,Apr-24,0.407971523
MNG,1993,2022,USD,WEO,Apr-24,0.207433098
MNG,1994,2022,USD,WEO,Apr-24,0.243929497
MNG,1995,2022,USD,WEO,Apr-24,0.359564075
MNG,1996,2022,USD,WEO,Apr-24,0.326512618
MNG,1997,2022,USD,WEO,Apr-24,0.275332176
MNG,1998,2022,USD,WEO,Apr-24,0.253799717
MNG,1999,2022,USD,WEO,Apr-24,0.231356296
MNG,2000,2022,USD,WEO,Apr-24,0.246047008
MNG,2001,2022,USD,WEO,Apr-24,0.262230556
MNG,2002,2022,USD,WEO,Apr-24,0.274453139
MNG,2003,2022,USD,WEO,Apr-24,0.291878508
MNG,2004,2022,USD,WEO,Apr-24,0.333130355
MNG,2005,2022,USD,WEO,Apr-24,0.396153934
MNG,2006,2022,USD,WEO,Apr-24,0.495600248
MNG,2007,2022,USD,WEO,Apr-24,0.565280746
MNG,2008,2022,USD,WEO,Apr-24,0.69611912
MNG,2009,2022,USD,WEO,Apr-24,0.579481931
MNG,2010,2022,USD,WEO,Apr-24,0.846388446
MNG,2011,2022,USD,WEO,Apr-24,1.045511934
MNG,2012,2022,USD,WEO,Apr-24,1.097864643
MNG,2013,2022,USD,WEO,Apr-24,1.007664627
MNG,2014,2022,USD,WEO,Apr-24,0.907664142
MNG,2015,2022,USD,WEO,Apr-24,0.842304321
MNG,2016,2022,USD,WEO,Apr-24,0.796655003
MNG,2017,2022,USD,WEO,Apr-24,0.776253025
MNG,2018,2022,USD,WEO,Apr-24,0.828763548
MNG,2019,2022,USD,WEO,Apr-24,0.844162645
MNG,2020,2022,USD,WEO,Apr-24,0.828878205
MNG,2021,2022,USD,WEO,Apr-24,0.936390084
MNG,2022,2022,USD,WEO,Apr-24,1
MNG,2023,2022,USD,WEO,Apr-24,1.082388171
MNG,2024,2022,USD,WEO,Apr-24,1.122431061
MNG,2025,2022,USD,WEO,Apr-24,1.134895514
MNG,2026,2022,USD,WEO,Apr-24,1.161655739
MNG,2027,2022,USD,WEO,Apr-24,1.183370909
MNG,2028,2022,USD,WEO,Apr-24,1.206513409
MNG,2029,2022,USD,WEO,Apr-24,1.230085227
MOZ,1980,2022,USD,WEO,Apr-24,1.737749967
MOZ,1981,2022,USD,WEO,Apr-24,1.285628361
MOZ,1982,2022,USD,WEO,Apr-24,1.410570976
MOZ,1983,2022,USD,WEO,Apr-24,1.498728178
MOZ,1984,2022,USD,WEO,Apr-24,1.669868979
MOZ,1985,2022,USD,WEO,Apr-24,2.18509326
MOZ,1986,2022,USD,WEO,Apr-24,2.625302093
MOZ,1987,2022,USD,WEO,Apr-24,1.034102482
MOZ,1988,2022,USD,WEO,Apr-24,0.840006994
MOZ,1989,2022,USD,WEO,Apr-24,0.823960559
MOZ,1990,2022,USD,WEO,Apr-24,1.309216526
MOZ,1991,2022,USD,WEO,Apr-24,1.342216573
MOZ,1992,2022,USD,WEO,Apr-24,1.054426598
MOZ,1993,2022,USD,WEO,Apr-24,0.978962419
MOZ,1994,2022,USD,WEO,Apr-24,0.943658121
MOZ,1995,2022,USD,WEO,Apr-24,0.956528984
MOZ,1996,2022,USD,WEO,Apr-24,1.137276502
MOZ,1997,2022,USD,WEO,Apr-24,1.230117159
MOZ,1998,2022,USD,WEO,Apr-24,1.269360768
MOZ,1999,2022,USD,WEO,Apr-24,1.285320073
MOZ,2000,2022,USD,WEO,Apr-24,1.203704579
MOZ,2001,2022,USD,WEO,Apr-24,1.016087658
MOZ,2002,2022,USD,WEO,Apr-24,0.975871771
MOZ,2003,2022,USD,WEO,Apr-24,1.006989461
MOZ,2004,2022,USD,WEO,Apr-24,1.121874184
MOZ,2005,2022,USD,WEO,Apr-24,1.179047142
MOZ,2006,2022,USD,WEO,Apr-24,1.150389325
MOZ,2007,2022,USD,WEO,Apr-24,1.214843107
MOZ,2008,2022,USD,WEO,Apr-24,1.358402655
MOZ,2009,2022,USD,WEO,Apr-24,1.217259795
MOZ,2010,2022,USD,WEO,Apr-24,1.061768634
MOZ,2011,2022,USD,WEO,Apr-24,1.269575329
MOZ,2012,2022,USD,WEO,Apr-24,1.341965808
MOZ,2013,2022,USD,WEO,Apr-24,1.297705255
MOZ,2014,2022,USD,WEO,Apr-24,1.259539217
MOZ,2015,2022,USD,WEO,Apr-24,1.057427416
MOZ,2016,2022,USD,WEO,Apr-24,0.752023468
MOZ,2017,2022,USD,WEO,Apr-24,0.805302746
MOZ,2018,2022,USD,WEO,Apr-24,0.880963068
MOZ,2019,2022,USD,WEO,Apr-24,0.889443307
MOZ,2020,2022,USD,WEO,Apr-24,0.826248965
MOZ,2021,2022,USD,WEO,Apr-24,0.916658054
MOZ,2022,2022,USD,WEO,Apr-24,1
MOZ,2023,2022,USD,WEO,Apr-24,1.094250524
MOZ,2024,2022,USD,WEO,Apr-24,1.121583566
MOZ,2025,2022,USD,WEO,Apr-24,1.172317296
MOZ,2026,2022,USD,WEO,Apr-24,1.193065753
MOZ,2027,2022,USD,WEO,Apr-24,1.219760333
MOZ,2028,2022,USD,WEO,Apr-24,1.242504694
MOZ,2029,2022,USD,WEO,Apr-24,1.266277047
MRT,1980,2022,USD,WEO_est,Apr-24,0.455980314
MRT,1981,2022,USD,WEO_est,Apr-24,0.464667318
MRT,1982,2022,USD,WEO_est,Apr-24,0.47351982
MRT,1983,2022,USD,WEO_est,Apr-24,0.482540975
MRT,1984,2022,USD,WEO_est,Apr-24,0.491733993
MRT,1985,2022,USD,WEO_est,Apr-24,0.50110215
MRT,1986,2022,USD,WEO_est,Apr-24,0.510648783
MRT,1987,2022,USD,WEO_est,Apr-24,0.520377291
MRT,1988,2022,USD,WEO_est,Apr-24,0.530291139
MRT,1989,2022,USD,WEO_est,Apr-24,0.540393859
MRT,1990,2022,USD,WEO_est,Apr-24,0.550689048
MRT,1991,2022,USD,WEO,Apr-24,0.561180374
MRT,1992,2022,USD,WEO,Apr-24,0.580656906
MRT,1993,2022,USD,WEO,Apr-24,0.468101371
MRT,1994,2022,USD,WEO,Apr-24,0.508503666
MRT,1995,2022,USD,WEO,Apr-24,0.498029104
MRT,1996,2022,USD,WEO,Apr-24,0.479641321
MRT,1997,2022,USD,WEO,Apr-24,0.485793312
MRT,1998,2022,USD,WEO,Apr-24,0.462397382
MRT,1999,2022,USD,WEO,Apr-24,0.43699372
MRT,2000,2022,USD,WEO,Apr-24,0.407637303
MRT,2001,2022,USD,WEO,Apr-24,0.403071514
MRT,2002,2022,USD,WEO,Apr-24,0.404639918
MRT,2003,2022,USD,WEO,Apr-24,0.436772728
MRT,2004,2022,USD,WEO,Apr-24,0.480270821
MRT,2005,2022,USD,WEO,Apr-24,0.549880759
MRT,2006,2022,USD,WEO,Apr-24,0.63451611
MRT,2007,2022,USD,WEO,Apr-24,0.698763829
MRT,2008,2022,USD,WEO,Apr-24,0.832294765
MRT,2009,2022,USD,WEO,Apr-24,0.764644336
MRT,2010,2022,USD,WEO,Apr-24,0.888942535
MRT,2011,2022,USD,WEO,Apr-24,1.026663842
MRT,2012,2022,USD,WEO,Apr-24,0.973896448
MRT,2013,2022,USD,WEO,Apr-24,1.019949483
MRT,2014,2022,USD,WEO,Apr-24,0.882602377
MRT,2015,2022,USD,WEO,Apr-24,0.782749026
MRT,2016,2022,USD,WEO,Apr-24,0.802010915
MRT,2017,2022,USD,WEO,Apr-24,0.803161422
MRT,2018,2022,USD,WEO,Apr-24,0.839119937
MRT,2019,2022,USD,WEO,Apr-24,0.859472346
MRT,2020,2022,USD,WEO,Apr-24,0.925502447
MRT,2021,2022,USD,WEO,Apr-24,0.990588697
MRT,2022,2022,USD,WEO,Apr-24,1
MRT,2023,2022,USD,WEO,Apr-24,1.026539309
MRT,2024,2022,USD,WEO,Apr-24,0.985050733
MRT,2025,2022,USD,WEO,Apr-24,0.997200363
MRT,2026,2022,USD,WEO,Apr-24,1.003762788
MRT,2027,2022,USD,WEO,Apr-24,0.997456573
MRT,2028,2022,USD,WEO,Apr-24,0.996156082
MRT,2029,2022,USD,WEO,Apr-24,0.984823761
MUS,1980,2022,USD,WEO,Apr-24,0.571567034
MUS,1981,2022,USD,WEO,Apr-24,0.512433184
MUS,1982,2022,USD,WEO,Apr-24,0.465957102
MUS,1983,2022,USD,WEO,Apr-24,0.491672199
MUS,1984,2022,USD,WEO,Apr-24,0.434011188
MUS,1985,2022,USD,WEO,Apr-24,0.411219623
MUS,1986,2022,USD,WEO,Apr-24,0.505965302
MUS,1987,2022,USD,WEO,Apr-24,0.581764642
MUS,1988,2022,USD,WEO,Apr-24,0.631637215
MUS,1989,2022,USD,WEO,Apr-24,0.621216686
MUS,1990,2022,USD,WEO,Apr-24,0.695425446
MUS,1991,2022,USD,WEO,Apr-24,0.732409568
MUS,1992,2022,USD,WEO,Apr-24,0.774460829
MUS,1993,2022,USD,WEO,Apr-24,0.759563162
MUS,1994,2022,USD,WEO,Apr-24,0.809583039
MUS,1995,2022,USD,WEO,Apr-24,0.886538635
MUS,1996,2022,USD,WEO,Apr-24,0.868181732
MUS,1997,2022,USD,WEO,Apr-24,0.771353861
MUS,1998,2022,USD,WEO,Apr-24,0.73462221
MUS,1999,2022,USD,WEO,Apr-24,0.755885847
MUS,2000,2022,USD,WEO,Apr-24,0.750021508
MUS,2001,2022,USD,WEO,Apr-24,0.718862331
MUS,2002,2022,USD,WEO,Apr-24,0.742272211
MUS,2003,2022,USD,WEO,Apr-24,0.841446672
MUS,2004,2022,USD,WEO,Apr-24,0.912541058
MUS,2005,2022,USD,WEO,Apr-24,0.887197989
MUS,2006,2022,USD,WEO,Apr-24,0.880525578
MUS,2007,2022,USD,WEO,Apr-24,0.965768797
MUS,2008,2022,USD,WEO,Apr-24,1.123313847
MUS,2009,2022,USD,WEO,Apr-24,0.993523913
MUS,2010,2022,USD,WEO,Apr-24,1.043014095
MUS,2011,2022,USD,WEO,Apr-24,1.153882104
MUS,2012,2022,USD,WEO,Apr-24,1.129518274
MUS,2013,2022,USD,WEO,Apr-24,1.13595406
MUS,2014,2022,USD,WEO,Apr-24,1.163592897
MUS,2015,2022,USD,WEO,Apr-24,1.030590248
MUS,2016,2022,USD,WEO,Apr-24,1.040779012
MUS,2017,2022,USD,WEO,Apr-24,1.090396945
MUS,2018,2022,USD,WEO,Apr-24,1.126516414
MUS,2019,2022,USD,WEO,Apr-24,1.072574325
MUS,2020,2022,USD,WEO,Apr-24,0.991888195
MUS,2021,2022,USD,WEO,Apr-24,0.965626229
MUS,2022,2022,USD,WEO,Apr-24,1
MUS,2023,2022,USD,WEO,Apr-24,1.038472377
MUS,2024,2022,USD,WEO,Apr-24,1.127329098
MUS,2025,2022,USD,WEO,Apr-24,1.173235098
MUS,2026,2022,USD,WEO,Apr-24,1.217675424
MUS,2027,2022,USD,WEO,Apr-24,1.255229815
MUS,2028,2022,USD,WEO,Apr-24,1.292951419
MUS,2029,2022,USD,WEO,Apr-24,1.330142325
MWI,1980,2022,USD,WEO,Apr-24,1.02434711
MWI,1981,2022,USD,WEO,Apr-24,1.081048082
MWI,1982,2022,USD,WEO,Apr-24,1.005314986
MWI,1983,2022,USD,WEO,Apr-24,1.004835741
MWI,1984,2022,USD,WEO,Apr-24,0.941782678
MWI,1985,2022,USD,WEO,Apr-24,0.843506316
MWI,1986,2022,USD,WEO,Apr-24,0.882356411
MWI,1987,2022,USD,WEO,Apr-24,0.853490498
MWI,1988,2022,USD,WEO,Apr-24,0.950970464
MWI,1989,2022,USD,WEO,Apr-24,1.069972065
MWI,1990,2022,USD,WEO,Apr-24,1.150508242
MWI,1991,2022,USD,WEO,Apr-24,1.348355444
MWI,1992,2022,USD,WEO,Apr-24,1.18838474
MWI,1993,2022,USD,WEO,Apr-24,1.246605745
MWI,1994,2022,USD,WEO,Apr-24,0.805490053
MWI,1995,2022,USD,WEO,Apr-24,0.824033463
MWI,1996,2022,USD,WEO,Apr-24,1.222934726
MWI,1997,2022,USD,WEO,Apr-24,1.339992455
MWI,1998,2022,USD,WEO,Apr-24,0.87151396
MWI,1999,2022,USD,WEO,Apr-24,0.853719394
MWI,2000,2022,USD,WEO,Apr-24,0.831719182
MWI,2001,2022,USD,WEO,Apr-24,0.850969947
MWI,2002,2022,USD,WEO,Apr-24,0.985168003
MWI,2003,2022,USD,WEO,Apr-24,0.856058722
MWI,2004,2022,USD,WEO,Apr-24,0.879222379
MWI,2005,2022,USD,WEO,Apr-24,0.895394875
MWI,2006,2022,USD,WEO,Apr-24,0.935271669
MWI,2007,2022,USD,WEO,Apr-24,0.945808951
MWI,2008,2022,USD,WEO,Apr-24,1.054976802
MWI,2009,2022,USD,WEO,Apr-24,1.133888338
MWI,2010,2022,USD,WEO,Apr-24,1.191464559
MWI,2011,2022,USD,WEO,Apr-24,1.303924054
MWI,2012,2022,USD,WEO,Apr-24,0.958730413
MWI,2013,2022,USD,WEO,Apr-24,0.827684794
MWI,2014,2022,USD,WEO,Apr-24,0.872946118
MWI,2015,2022,USD,WEO,Apr-24,0.896464946
MWI,2016,2022,USD,WEO,Apr-24,0.75199597
MWI,2017,2022,USD,WEO,Apr-24,0.836213923
MWI,2018,2022,USD,WEO,Apr-24,0.885139649
MWI,2019,2022,USD,WEO,Apr-24,0.937008397
MWI,2020,2022,USD,WEO,Apr-24,0.99721745
MWI,2021,2022,USD,WEO,Apr-24,1.004297077
MWI,2022,2022,USD,WEO,Apr-24,1
MWI,2023,2022,USD,WEO,Apr-24,1.031806069
MWI,2024,2022,USD,WEO,Apr-24,0.855336921
MWI,2025,2022,USD,WEO,Apr-24,0.830768089
MWI,2026,2022,USD,WEO,Apr-24,0.822171137
MWI,2027,2022,USD,WEO,Apr-24,0.830685138
MWI,2028,2022,USD,WEO,Apr-24,0.839999071
MWI,2029,2022,USD,WEO,Apr-24,0.850575542
MYS,1980,2022,USD,WEO,Apr-24,0.607521289
MYS,1981,2022,USD,WEO,Apr-24,0.58005927
MYS,1982,2022,USD,WEO,Apr-24,0.586750028
MYS,1983,2022,USD,WEO,Apr-24,0.617629127
MYS,1984,2022,USD,WEO,Apr-24,0.649140693
MYS,1985,2022,USD,WEO,Apr-24,0.601956784
MYS,1986,2022,USD,WEO,Apr-24,0.528987208
MYS,1987,2022,USD,WEO,Apr-24,0.57193709
MYS,1988,2022,USD,WEO,Apr-24,0.570197013
MYS,1989,2022,USD,WEO,Apr-24,0.575781631
MYS,1990,2022,USD,WEO,Apr-24,0.598759478
MYS,1991,2022,USD,WEO,Apr-24,0.61916165
MYS,1992,2022,USD,WEO,Apr-24,0.684529114
MYS,1993,2022,USD,WEO,Apr-24,0.704390377
MYS,1994,2022,USD,WEO,Apr-24,0.718449719
MYS,1995,2022,USD,WEO,Apr-24,0.778679717
MYS,1996,2022,USD,WEO,Apr-24,0.804893514
MYS,1997,2022,USD,WEO,Apr-24,0.744961156
MYS,1998,2022,USD,WEO,Apr-24,0.579535359
MYS,1999,2022,USD,WEO,Apr-24,0.598579832
MYS,2000,2022,USD,WEO,Apr-24,0.652709834
MYS,2001,2022,USD,WEO,Apr-24,0.642385466
MYS,2002,2022,USD,WEO,Apr-24,0.662478089
MYS,2003,2022,USD,WEO,Apr-24,0.684336769
MYS,2004,2022,USD,WEO,Apr-24,0.725464928
MYS,2005,2022,USD,WEO,Apr-24,0.764706905
MYS,2006,2022,USD,WEO,Apr-24,0.820924066
MYS,2007,2022,USD,WEO,Apr-24,0.918757796
MYS,2008,2022,USD,WEO,Apr-24,1.045931656
MYS,2009,2022,USD,WEO,Apr-24,0.929892361
MYS,2010,2022,USD,WEO,Apr-24,1.055806874
MYS,2011,2022,USD,WEO,Apr-24,1.171549815
MYS,2012,2022,USD,WEO,Apr-24,1.17222412
MYS,2013,2022,USD,WEO,Apr-24,1.15112488
MYS,2014,2022,USD,WEO,Apr-24,1.135571527
MYS,2015,2022,USD,WEO,Apr-24,0.950490304
MYS,2016,2022,USD,WEO,Apr-24,0.909696555
MYS,2017,2022,USD,WEO,Apr-24,0.910669665
MYS,2018,2022,USD,WEO,Apr-24,0.976594412
MYS,2019,2022,USD,WEO,Apr-24,0.951990051
MYS,2020,2022,USD,WEO,Apr-24,0.930498289
MYS,2021,2022,USD,WEO,Apr-24,0.997890725
MYS,2022,2022,USD,WEO,Apr-24,1
MYS,2023,2022,USD,WEO,Apr-24,0.984747611
MYS,2024,2022,USD,WEO,Apr-24,1.011020996
MYS,2025,2022,USD,WEO,Apr-24,1.038691912
MYS,2026,2022,USD,WEO,Apr-24,1.059909406
MYS,2027,2022,USD,WEO,Apr-24,1.078208488
MYS,2028,2022,USD,WEO,Apr-24,1.099331503
MYS,2029,2022,USD,WEO,Apr-24,1.117537612
NAM,1980,2022,USD,WEO_est,Apr-24,0.472494333
NAM,1981,2022,USD,WEO_est,Apr-24,0.480211224
NAM,1982,2022,USD,WEO_est,Apr-24,0.48805415
NAM,1983,2022,USD,WEO_est,Apr-24,0.496025169
NAM,1984,2022,USD,WEO_est,Apr-24,0.504126372
NAM,1985,2022,USD,WEO_est,Apr-24,0.512359886
NAM,1986,2022,USD,WEO_est,Apr-24,0.520727872
NAM,1987,2022,USD,WEO_est,Apr-24,0.529232525
NAM,1988,2022,USD,WEO_est,Apr-24,0.537876079
NAM,1989,2022,USD,WEO_est,Apr-24,0.546660801
NAM,1990,2022,USD,WEO,Apr-24,0.555588998
NAM,1991,2022,USD,WEO,Apr-24,0.583477575
NAM,1992,2022,USD,WEO,Apr-24,0.619496983
NAM,1993,2022,USD,WEO,Apr-24,0.602951207
NAM,1994,2022,USD,WEO,Apr-24,0.656027323
NAM,1995,2022,USD,WEO,Apr-24,0.703316341
NAM,1996,2022,USD,WEO,Apr-24,0.682570265
NAM,1997,2022,USD,WEO,Apr-24,0.680797766
NAM,1998,2022,USD,WEO,Apr-24,0.614524665
NAM,1999,2022,USD,WEO,Apr-24,0.59327219
NAM,2000,2022,USD,WEO,Apr-24,0.590765032
NAM,2001,2022,USD,WEO,Apr-24,0.523669185
NAM,2002,2022,USD,WEO,Apr-24,0.466039528
NAM,2003,2022,USD,WEO,Apr-24,0.659655251
NAM,2004,2022,USD,WEO,Apr-24,0.8299364
NAM,2005,2022,USD,WEO,Apr-24,0.870261557
NAM,2006,2022,USD,WEO,Apr-24,0.881446645
NAM,2007,2022,USD,WEO,Apr-24,0.962824257
NAM,2008,2022,USD,WEO,Apr-24,0.91282669
NAM,2009,2022,USD,WEO,Apr-24,0.955018008
NAM,2010,2022,USD,WEO,Apr-24,1.139651821
NAM,2011,2022,USD,WEO,Apr-24,1.194223327
NAM,2012,2022,USD,WEO,Apr-24,1.190942904
NAM,2013,2022,USD,WEO,Apr-24,1.054161131
NAM,2014,2022,USD,WEO,Apr-24,1.015341016
NAM,2015,2022,USD,WEO,Apr-24,0.896751625
NAM,2016,2022,USD,WEO,Apr-24,0.839215161
NAM,2017,2022,USD,WEO,Apr-24,1.019105916
NAM,2018,2022,USD,WEO,Apr-24,1.070488766
NAM,2019,2022,USD,WEO,Apr-24,0.989794478
NAM,2020,2022,USD,WEO,Apr-24,0.909034016
NAM,2021,2022,USD,WEO,Apr-24,1.032407618
NAM,2022,2022,USD,WEO,Apr-24,1
NAM,2023,2022,USD,WEO,Apr-24,0.948269642
NAM,2024,2022,USD,WEO,Apr-24,0.956613084
NAM,2025,2022,USD,WEO,Apr-24,0.984621504
NAM,2026,2022,USD,WEO,Apr-24,1.013878514
NAM,2027,2022,USD,WEO,Apr-24,1.039907403
NAM,2028,2022,USD,WEO,Apr-24,1.064075681
NAM,2029,2022,USD,WEO,Apr-24,1.088973606
NER,1980,2022,USD,WEO,Apr-24,0.846068313
NER,1981,2022,USD,WEO,Apr-24,0.733558571
NER,1982,2022,USD,WEO,Apr-24,0.66720515
NER,1983,2022,USD,WEO,Apr-24,0.620221218
NER,1984,2022,USD,WEO,Apr-24,0.604030955
NER,1985,2022,USD,WEO,Apr-24,0.552842667
NER,1986,2022,USD,WEO,Apr-24,0.687285113
NER,1987,2022,USD,WEO,Apr-24,0.805312635
NER,1988,2022,USD,WEO,Apr-24,0.769600411
NER,1989,2022,USD,WEO,Apr-24,0.728583241
NER,1990,2022,USD,WEO,Apr-24,0.840024051
NER,1991,2022,USD,WEO,Apr-24,0.7905649
NER,1992,2022,USD,WEO,Apr-24,0.798987749
NER,1993,2022,USD,WEO,Apr-24,0.718238141
NER,1994,2022,USD,WEO,Apr-24,0.448681196
NER,1995,2022,USD,WEO,Apr-24,0.519636758
NER,1996,2022,USD,WEO,Apr-24,0.54195339
NER,1997,2022,USD,WEO,Apr-24,0.508860282
NER,1998,2022,USD,WEO,Apr-24,0.534389319
NER,1999,2022,USD,WEO,Apr-24,0.513862926
NER,2000,2022,USD,WEO,Apr-24,0.459138521
NER,2001,2022,USD,WEO,Apr-24,0.467667974
NER,2002,2022,USD,WEO,Apr-24,0.505972502
NER,2003,2022,USD,WEO,Apr-24,0.604121641
NER,2004,2022,USD,WEO,Apr-24,0.666728862
NER,2005,2022,USD,WEO,Apr-24,0.7249704
NER,2006,2022,USD,WEO,Apr-24,0.742441048
NER,2007,2022,USD,WEO,Apr-24,0.867475266
NER,2008,2022,USD,WEO,Apr-24,1.025387093
NER,2009,2022,USD,WEO,Apr-24,1.011863331
NER,2010,2022,USD,WEO,Apr-24,0.997297991
NER,2011,2022,USD,WEO,Apr-24,1.088210524
NER,2012,2022,USD,WEO,Apr-24,1.058427171
NER,2013,2022,USD,WEO,Apr-24,1.089835346
NER,2014,2022,USD,WEO,Apr-24,1.084419592
NER,2015,2022,USD,WEO,Apr-24,0.928864363
NER,2016,2022,USD,WEO,Apr-24,0.938846209
NER,2017,2022,USD,WEO,Apr-24,0.965920358
NER,2018,2022,USD,WEO,Apr-24,1.03450645
NER,2019,2022,USD,WEO,Apr-24,0.982468839
NER,2020,2022,USD,WEO,Apr-24,1.011001234
NER,2021,2022,USD,WEO,Apr-24,1.081009446
NER,2022,2022,USD,WEO,Apr-24,1
NER,2023,2022,USD,WEO,Apr-24,1.05504636
NER,2024,2022,USD,WEO,Apr-24,1.087714877
NER,2025,2022,USD,WEO,Apr-24,1.112173888
NER,2026,2022,USD,WEO,Apr-24,1.136403894
